"desviacion-velocidad-tortugas-subida","1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,
"duracion-poner","13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,
"tortugas-por-minuto","7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,
"probabilidad-fallo-cama","20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,
"desviacion-duracion-camuflar","2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,
"porcentaje-zona-intermarial-alta","43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,
"porcentaje-zona-intermarial-baja","2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,
"tiempo-medicion-cuadrantes","120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,
"probabilidad-fallo-cavar","20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,
"[steps]","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135"

"[initial & final values]","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas"
,"14.085746734809767","46740.49302706701","98.57978279030911","7785","21.12862010221465","51414.54232977371","102.42272347535506","7929","25.530415956842702","79458.8381460139","102.92397660818713","7940","22.88933844406587","53751.566981127056","104.51127819548871","7783","19.36790176036343","39729.41907300695","101.16959064327484","7823","21.12862010221465","44403.46837571366","100.50125313283208","7860","22.008979273140262","60762.640935187104","102.58980785296575","7975","15.846465076660987","49077.51767842036","100.66833751044277","8018","27.291134298693926","63099.665586540454","114.8705096073517","8048","18.48754258943782","37392.394421653604","106.18212197159565","8081","15.846465076660987","42066.4437243603","108.93901420217209","8147","19.36790176036343","42066.4437243603","111.69590643274853","7912","21.12862010221465","60762.640935187104","100.50125313283208","7848","13.205387563884157","56088.59163248041","105.26315789473684","7869","18.48754258943782","46740.49302706701","95.57226399331662","7913","22.008979273140262","67773.71488924716","104.59482038429407","8052"
