"desviacion-velocidad-tortugas-subida","1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,
"duracion-poner","13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,,"13.1",,,
"tortugas-por-minuto","7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,,"7",,,
"probabilidad-fallo-cama","20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,
"desviacion-duracion-camuflar","2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,,"2.2",,,
"porcentaje-zona-intermarial-alta","43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,,"43",,,
"porcentaje-zona-intermarial-baja","2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,,"2",,,
"tiempo-medicion-cuadrantes","120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,,"120",,,
"probabilidad-fallo-cavar","20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,,"20",,,
"[steps]","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135","1135"

"[initial & final values]","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas","calcular-cuadrantes","calcular-transectos-berma","calcular-transecto-marea","tortugas-generadas"
,"19.36790176036343","46740.49302706701","103.00751879699249","7844","21.12862010221465","49077.51767842036","107.18462823725982","8026","20.248260931289042","74784.78884330721","103.50877192982456","7959","11.444669222032935","70110.73954060051","103.34168755221387","7972","16.7268242475866","63099.665586540454","100.16708437761069","7920","20.248260931289042","58425.61628383376","102.84043441938178","7816","14.085746734809767","60762.640935187104","107.76942355889724","7926","18.48754258943782","56088.59163248041","98.07852965747702","7997","14.085746734809767","53751.566981127056","94.06850459482038","7797","17.60718341851221","58425.61628383376","104.34419381787802","7786","18.48754258943782","60762.640935187104","109.10609857978278","7914","19.36790176036343","65436.6902378938","100.83542188805346","7796","15.846465076660987","63099.665586540454","104.01002506265664","7844","20.248260931289042","56088.59163248041","106.68337510442774","8075","21.12862010221465","63099.665586540454","106.68337510442774","7919","24.650056785917094","63099.665586540454","108.10359231411863","7963"
